artist,title,album,added_at,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Eluveitie,Slanias Song,Slania,2021-12-24T18:45:35Z,0.442,0.959,10,-3.201,0,0.0607,0.00118,0,0.329,0.362,90.012,audio_features,6vl4Kf2CCR63zqtfsdLiF8,spotify:track:6vl4Kf2CCR63zqtfsdLiF8,https://api.spotify.com/v1/tracks/6vl4Kf2CCR63zqtfsdLiF8,https://api.spotify.com/v1/audio-analysis/6vl4Kf2CCR63zqtfsdLiF8,340800,4
Eminem,Killshot,Killshot,2021-12-23T20:01:45Z,0.893,0.651,0,-8.647,0,0.367,0.0995,0,0.371,0.6,105.835,audio_features,1jo3TwNGCXfNdB5uba3ZVv,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/tracks/1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,253580,4
Anuv Jain,Alag Aasmaan,Alag Aasmaan,2021-12-23T19:51:49Z,0.699,0.299,6,-12.599,1,0.0403,0.869,0,0.0724,0.459,118.969,audio_features,74kCarkFBzXYXNkkYJIsG0,spotify:track:74kCarkFBzXYXNkkYJIsG0,https://api.spotify.com/v1/tracks/74kCarkFBzXYXNkkYJIsG0,https://api.spotify.com/v1/audio-analysis/74kCarkFBzXYXNkkYJIsG0,212773,4
Owl City,Fireflies,Ocean Eyes,2021-12-23T18:13:50Z,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347,4
The Local Train,Bandey,Aalas Ka Pedh,2021-12-21T12:30:33Z,0.658,0.621,8,-7.506,1,0.03,0.0112,0.000755,0.109,0.613,92.025,audio_features,2sNMcxZh7AwImXtrv8UV3S,spotify:track:2sNMcxZh7AwImXtrv8UV3S,https://api.spotify.com/v1/tracks/2sNMcxZh7AwImXtrv8UV3S,https://api.spotify.com/v1/audio-analysis/2sNMcxZh7AwImXtrv8UV3S,305336,4
Don McLean,Vincent,The Best Of Don McLean,2021-12-20T16:52:23Z,0.37,0.14,7,-16.296,1,0.0341,0.86,0,0.315,0.435,86.563,audio_features,1QOjPpGoGfzUUjD87ltJzs,spotify:track:1QOjPpGoGfzUUjD87ltJzs,https://api.spotify.com/v1/tracks/1QOjPpGoGfzUUjD87ltJzs,https://api.spotify.com/v1/audio-analysis/1QOjPpGoGfzUUjD87ltJzs,240960,4
Zack Knight,Nakhre,Nakhre,2021-12-16T09:29:44Z,0.524,0.632,10,-7.285,0,0.0785,0.255,0,0.277,0.416,169.989,audio_features,7tpRgru0h8B4eCvdBegLTA,spotify:track:7tpRgru0h8B4eCvdBegLTA,https://api.spotify.com/v1/tracks/7tpRgru0h8B4eCvdBegLTA,https://api.spotify.com/v1/audio-analysis/7tpRgru0h8B4eCvdBegLTA,194676,4
Periphery,Marigold,Periphery III: Select Difficulty,2021-12-15T18:25:56Z,0.211,0.949,0,-5.724,0,0.214,0.00222,0.000535,0.103,0.0642,105.578,audio_features,2YZZ8qsDdvC008LgtpMoI6,spotify:track:2YZZ8qsDdvC008LgtpMoI6,https://api.spotify.com/v1/tracks/2YZZ8qsDdvC008LgtpMoI6,https://api.spotify.com/v1/audio-analysis/2YZZ8qsDdvC008LgtpMoI6,439840,4
Lincoln Brewster,Miraculum - Instrumental,Joy To The World,2021-12-15T03:28:30Z,0.189,0.655,11,-4.154,1,0.0387,0.194,0.289,0.0777,0.132,84.687,audio_features,1E7EFPgPcrGxAgQryYFwDf,spotify:track:1E7EFPgPcrGxAgQryYFwDf,https://api.spotify.com/v1/tracks/1E7EFPgPcrGxAgQryYFwDf,https://api.spotify.com/v1/audio-analysis/1E7EFPgPcrGxAgQryYFwDf,380125,3
Disturbed,The Sound of Silence,Immortalized,2021-12-14T18:54:02Z,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,audio_features,6ZvHLqK1T4EVzWx372MHto,spotify:track:6ZvHLqK1T4EVzWx372MHto,https://api.spotify.com/v1/tracks/6ZvHLqK1T4EVzWx372MHto,https://api.spotify.com/v1/audio-analysis/6ZvHLqK1T4EVzWx372MHto,248467,4
Geek Music,Interstellar- Main Theme,Interstellar- Main Theme,2021-12-14T09:48:00Z,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,audio_features,5tE3p4vIwoqUZLkKF2PNeB,spotify:track:5tE3p4vIwoqUZLkKF2PNeB,https://api.spotify.com/v1/tracks/5tE3p4vIwoqUZLkKF2PNeB,https://api.spotify.com/v1/audio-analysis/5tE3p4vIwoqUZLkKF2PNeB,243209,3
Lord Huron,Ends of the Earth,Lonesome Dreams,2021-12-14T04:04:39Z,0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,audio_features,4yyg2J2uXOjCtCyT64984C,spotify:track:4yyg2J2uXOjCtCyT64984C,https://api.spotify.com/v1/tracks/4yyg2J2uXOjCtCyT64984C,https://api.spotify.com/v1/audio-analysis/4yyg2J2uXOjCtCyT64984C,284147,4
Harrdy Sandhu,Bijlee Bijlee,Bijlee Bijlee,2021-12-12T19:02:06Z,0.795,0.67,1,-5.313,0,0.143,0.269,0,0.0733,0.643,100.004,audio_features,1iZLpuGMr4tn1F5bZu32Kb,spotify:track:1iZLpuGMr4tn1F5bZu32Kb,https://api.spotify.com/v1/tracks/1iZLpuGMr4tn1F5bZu32Kb,https://api.spotify.com/v1/audio-analysis/1iZLpuGMr4tn1F5bZu32Kb,168450,4
AP Dhillon,TERE TE,HIDDEN GEMS,2021-12-12T07:13:26Z,0.692,0.488,7,-10.96,0,0.135,0.0508,0,0.154,0.299,171.9,audio_features,6TClJ8jXi3OBV7gcrU3jx5,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,https://api.spotify.com/v1/tracks/6TClJ8jXi3OBV7gcrU3jx5,https://api.spotify.com/v1/audio-analysis/6TClJ8jXi3OBV7gcrU3jx5,114419,4
Justin Bieber,Hold On,Justice,2021-12-09T19:47:46Z,0.658,0.634,1,-6.068,0,0.0431,0.0104,0,0.12,0.302,140.002,audio_features,1nahzW3kfMuwReTka28tH5,spotify:track:1nahzW3kfMuwReTka28tH5,https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5,https://api.spotify.com/v1/audio-analysis/1nahzW3kfMuwReTka28tH5,170813,4
Band of Horses,The Funeral,Everything All The Time,2021-12-09T18:04:09Z,0.319,0.757,0,-6.117,0,0.0432,0.016,0,0.102,0.101,122.465,audio_features,5lRzWDEe7UuedU2QPsFg0K,spotify:track:5lRzWDEe7UuedU2QPsFg0K,https://api.spotify.com/v1/tracks/5lRzWDEe7UuedU2QPsFg0K,https://api.spotify.com/v1/audio-analysis/5lRzWDEe7UuedU2QPsFg0K,322173,4
Chavela Vargas,Arrieros somos,Chavela Vargas. Sus 40 Grandes Canciones,2021-12-09T17:54:57Z,0.597,0.226,4,-11.307,1,0.0566,0.965,0.00059,0.118,0.235,123.784,audio_features,5oHIbFrgvcjWgVY99O8Cmo,spotify:track:5oHIbFrgvcjWgVY99O8Cmo,https://api.spotify.com/v1/tracks/5oHIbFrgvcjWgVY99O8Cmo,https://api.spotify.com/v1/audio-analysis/5oHIbFrgvcjWgVY99O8Cmo,197265,4
Lunity,Blinding Lights - Acoustic,Blinding Lights (Acoustic),2021-12-09T16:14:34Z,0.636,0.389,5,-7.234,1,0.0325,0.486,0,0.229,0.269,148.027,audio_features,33u9hLYoctUlVme24r1bOv,spotify:track:33u9hLYoctUlVme24r1bOv,https://api.spotify.com/v1/tracks/33u9hLYoctUlVme24r1bOv,https://api.spotify.com/v1/audio-analysis/33u9hLYoctUlVme24r1bOv,160705,4
The National,Vanderlyle Crybaby Geeks,High Violet,2021-12-07T17:59:00Z,0.464,0.513,9,-7.683,1,0.0284,0.702,0.000115,0.174,0.308,117.935,audio_features,66UByq6zEor86Vl3yjZXXK,spotify:track:66UByq6zEor86Vl3yjZXXK,https://api.spotify.com/v1/tracks/66UByq6zEor86Vl3yjZXXK,https://api.spotify.com/v1/audio-analysis/66UByq6zEor86Vl3yjZXXK,252200,3
Thiaguinho,Desencana,Moska Apresenta Zoombido: Thiaguinho,2021-12-07T16:35:58Z,0.638,0.308,7,-9.056,1,0.0313,0.902,0,0.315,0.66,140.557,audio_features,0pCT3RvB4zYijmLgr2P2db,spotify:track:0pCT3RvB4zYijmLgr2P2db,https://api.spotify.com/v1/tracks/0pCT3RvB4zYijmLgr2P2db,https://api.spotify.com/v1/audio-analysis/0pCT3RvB4zYijmLgr2P2db,260435,4
AP Dhillon,DESIRES,HIDDEN GEMS,2021-12-06T17:12:58Z,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,audio_features,5pcmtf1lwrMqmAWWm248fY,spotify:track:5pcmtf1lwrMqmAWWm248fY,https://api.spotify.com/v1/tracks/5pcmtf1lwrMqmAWWm248fY,https://api.spotify.com/v1/audio-analysis/5pcmtf1lwrMqmAWWm248fY,168000,4
AP Dhillon,Toxic,Toxic,2021-12-06T16:48:19Z,0.802,0.737,9,-4.306,1,0.0432,0.309,0,0.0815,0.577,116.955,audio_features,4faDlXyZMSxEuxBdd5gDIz,spotify:track:4faDlXyZMSxEuxBdd5gDIz,https://api.spotify.com/v1/tracks/4faDlXyZMSxEuxBdd5gDIz,https://api.spotify.com/v1/audio-analysis/4faDlXyZMSxEuxBdd5gDIz,184103,4
Karnivool,New Day,Sound Awake,2021-12-06T09:33:07Z,0.468,0.569,6,-7.134,0,0.0399,0.00549,0.0042,0.245,0.289,173.982,audio_features,6P4WmJdBBGGVU6ECetd1Ej,spotify:track:6P4WmJdBBGGVU6ECetd1Ej,https://api.spotify.com/v1/tracks/6P4WmJdBBGGVU6ECetd1Ej,https://api.spotify.com/v1/audio-analysis/6P4WmJdBBGGVU6ECetd1Ej,500760,3
AP Dhillon,Ma Belle,Ma Belle,2021-12-05T10:00:09Z,0.908,0.314,0,-9.614,1,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,audio_features,3D0pmiK3zyF9PudyJ8mkor,spotify:track:3D0pmiK3zyF9PudyJ8mkor,https://api.spotify.com/v1/tracks/3D0pmiK3zyF9PudyJ8mkor,https://api.spotify.com/v1/audio-analysis/3D0pmiK3zyF9PudyJ8mkor,160825,4
Coldplay,Fix You,X&Y,2021-12-05T06:13:59Z,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4
Cecilia Krull,My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist,My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist),2021-12-04T18:42:25Z,0.427,0.647,6,-8.944,0,0.0353,0.102,2.13e-06,0.133,0.298,99.753,audio_features,5ZEQjTroORCu6uWvZrdeNc,spotify:track:5ZEQjTroORCu6uWvZrdeNc,https://api.spotify.com/v1/tracks/5ZEQjTroORCu6uWvZrdeNc,https://api.spotify.com/v1/audio-analysis/5ZEQjTroORCu6uWvZrdeNc,214200,4
Karnivool,Goliath,Sound Awake,2021-12-03T06:12:43Z,0.266,0.901,6,-4.155,1,0.0775,0.000131,0.00109,0.0335,0.538,131.262,audio_features,1Jnp6In3o2qarJS6mPP8px,spotify:track:1Jnp6In3o2qarJS6mPP8px,https://api.spotify.com/v1/tracks/1Jnp6In3o2qarJS6mPP8px,https://api.spotify.com/v1/audio-analysis/1Jnp6In3o2qarJS6mPP8px,277973,1
Karnivool,All I Know,Sound Awake,2021-12-01T16:50:07Z,0.333,0.838,4,-6.033,0,0.0404,0.00948,0.000109,0.105,0.254,98.481,audio_features,0zI4RIbKK3rxTu2YQT8KC4,spotify:track:0zI4RIbKK3rxTu2YQT8KC4,https://api.spotify.com/v1/tracks/0zI4RIbKK3rxTu2YQT8KC4,https://api.spotify.com/v1/audio-analysis/0zI4RIbKK3rxTu2YQT8KC4,293693,4
Tesher,Jalebi Baby (Tesher x Jason Derulo),Jalebi Baby (Tesher x Jason Derulo),2021-11-29T13:43:32Z,0.691,0.829,0,-7.179,1,0.0412,0.0289,0,0.254,0.866,93.059,audio_features,6FvSS3Goz7OC8oCC2eWqe8,spotify:track:6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/tracks/6FvSS3Goz7OC8oCC2eWqe8,https://api.spotify.com/v1/audio-analysis/6FvSS3Goz7OC8oCC2eWqe8,169154,4
Diljit Dosanjh,Lover,MoonChild Era,2021-11-26T19:34:08Z,0.827,0.587,9,-5.531,0,0.113,0.203,0,0.0727,0.774,119.936,audio_features,0XwRlvv3KlOu4HWlOH34XG,spotify:track:0XwRlvv3KlOu4HWlOH34XG,https://api.spotify.com/v1/tracks/0XwRlvv3KlOu4HWlOH34XG,https://api.spotify.com/v1/audio-analysis/0XwRlvv3KlOu4HWlOH34XG,190000,4
Javed Bashir,Naina Moray,Coke Studio Season 10: Episode 4,2021-11-23T19:00:25Z,0.603,0.661,3,-7.554,0,0.034,0.176,0,0.0822,0.526,139.99,audio_features,1xCkdxvD6gwJmeVpu5I1kN,spotify:track:1xCkdxvD6gwJmeVpu5I1kN,https://api.spotify.com/v1/tracks/1xCkdxvD6gwJmeVpu5I1kN,https://api.spotify.com/v1/audio-analysis/1xCkdxvD6gwJmeVpu5I1kN,591571,4
Javed Bashir,Man Kunto Maula,Man Kunto Maula,2021-11-23T06:15:48Z,0.568,0.858,0,-4.777,1,0.041,0.112,0,0.101,0.522,120.007,audio_features,7yFs95J0gZt15FjC4ylJVj,spotify:track:7yFs95J0gZt15FjC4ylJVj,https://api.spotify.com/v1/tracks/7yFs95J0gZt15FjC4ylJVj,https://api.spotify.com/v1/audio-analysis/7yFs95J0gZt15FjC4ylJVj,568000,4
Whitney Houston,I Will Always Love You,The Bodyguard - Original Soundtrack Album,2021-11-22T15:57:12Z,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4
Parker McCollum,Pretty Heart,Pretty Heart,2021-11-18T11:36:05Z,0.562,0.683,7,-4.427,1,0.0296,0.00531,0,0.107,0.385,132.003,audio_features,6vC90OOjZR165Hw8CpsqEm,spotify:track:6vC90OOjZR165Hw8CpsqEm,https://api.spotify.com/v1/tracks/6vC90OOjZR165Hw8CpsqEm,https://api.spotify.com/v1/audio-analysis/6vC90OOjZR165Hw8CpsqEm,244798,4
Bayaan,Faryaad,Faryaad,2021-11-17T09:15:29Z,0.62,0.456,6,-9.494,0,0.026,0.3,8.38e-05,0.102,0.304,106.963,audio_features,1nWZOrc3xYIybxhSyDO6ga,spotify:track:1nWZOrc3xYIybxhSyDO6ga,https://api.spotify.com/v1/tracks/1nWZOrc3xYIybxhSyDO6ga,https://api.spotify.com/v1/audio-analysis/1nWZOrc3xYIybxhSyDO6ga,285981,3
KOHTA YAMAMOTO,Voices of the Voiceless,テレビ朝日系木曜ドラマ「サイン―法医学者 柚木貴志の事件―」オリジナル・サウンドトラック -完全版-,2021-11-17T08:47:59Z,0.401,0.636,4,-8.978,0,0.0426,0.011,0.877,0.0919,0.302,152.063,audio_features,1D4GIO7ezqpx4JyMiLJG3s,spotify:track:1D4GIO7ezqpx4JyMiLJG3s,https://api.spotify.com/v1/tracks/1D4GIO7ezqpx4JyMiLJG3s,https://api.spotify.com/v1/audio-analysis/1D4GIO7ezqpx4JyMiLJG3s,292517,4
The Maranatha! Singers,Jesus What A Wonder You Are,Songs 4 Worship: Surrender,2021-11-17T06:51:48Z,0.279,0.301,0,-14.279,1,0.0313,0.74,4.59e-05,0.417,0.241,99.541,audio_features,0czrUhaPg5HxQt6PsY3CQv,spotify:track:0czrUhaPg5HxQt6PsY3CQv,https://api.spotify.com/v1/tracks/0czrUhaPg5HxQt6PsY3CQv,https://api.spotify.com/v1/audio-analysis/0czrUhaPg5HxQt6PsY3CQv,270000,3
Blackstratblues,Come Anyway,The Universe Has a Strange Sense of Humour,2021-11-16T05:38:54Z,0.326,0.673,6,-6.818,1,0.0316,0.0106,0.000371,0.113,0.321,180.06,audio_features,3ABc339Z6U0oYtGIqQ1MqQ,spotify:track:3ABc339Z6U0oYtGIqQ1MqQ,https://api.spotify.com/v1/tracks/3ABc339Z6U0oYtGIqQ1MqQ,https://api.spotify.com/v1/audio-analysis/3ABc339Z6U0oYtGIqQ1MqQ,247770,3
Post Malone,Circles,Hollywood's Bleeding,2021-11-15T16:59:03Z,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
Periphery,Alpha,Juggernaut: Alpha,2021-11-13T18:34:33Z,0.398,0.971,9,-4.526,1,0.213,2.04e-05,4.31e-05,0.229,0.251,82.516,audio_features,2zoICUGYIpTLcgl47nhcfo,spotify:track:2zoICUGYIpTLcgl47nhcfo,https://api.spotify.com/v1/tracks/2zoICUGYIpTLcgl47nhcfo,https://api.spotify.com/v1/audio-analysis/2zoICUGYIpTLcgl47nhcfo,330748,4
Kayou. Beats,Call of Silence (Attack on Titan),Anime Lofi Beats 3,2021-11-12T04:45:58Z,0.689,0.11,11,-15.902,0,0.0356,0.949,0.925,0.0947,0.113,126.116,audio_features,1UC9P9mJpRs4oe7huzT4w8,spotify:track:1UC9P9mJpRs4oe7huzT4w8,https://api.spotify.com/v1/tracks/1UC9P9mJpRs4oe7huzT4w8,https://api.spotify.com/v1/audio-analysis/1UC9P9mJpRs4oe7huzT4w8,184762,4
Rammstein,Links 2 3 4,Mutter,2021-11-10T12:55:39Z,0.624,0.904,4,-4.774,1,0.0479,0.00112,0.0231,0.604,0.649,130.153,audio_features,52XYwQKlXp7scE7KrBBCID,spotify:track:52XYwQKlXp7scE7KrBBCID,https://api.spotify.com/v1/tracks/52XYwQKlXp7scE7KrBBCID,https://api.spotify.com/v1/audio-analysis/52XYwQKlXp7scE7KrBBCID,216733,4
Rammstein,"Reise, Reise","Reise, Reise",2021-11-10T12:51:45Z,0.475,0.816,6,-5.502,1,0.0644,0.0027,0.366,0.332,0.248,130.065,audio_features,6bvTzuFABmFnAAmVZ3nlMh,spotify:track:6bvTzuFABmFnAAmVZ3nlMh,https://api.spotify.com/v1/tracks/6bvTzuFABmFnAAmVZ3nlMh,https://api.spotify.com/v1/audio-analysis/6bvTzuFABmFnAAmVZ3nlMh,251147,4
Hillsong Worship,Still,Ultimate Worship Vol 1,2021-11-10T09:07:48Z,0.419,0.473,0,-6.804,1,0.0282,0.34,0,0.111,0.184,70.022,audio_features,524KQvc46Y1X6HRomMKoBJ,spotify:track:524KQvc46Y1X6HRomMKoBJ,https://api.spotify.com/v1/tracks/524KQvc46Y1X6HRomMKoBJ,https://api.spotify.com/v1/audio-analysis/524KQvc46Y1X6HRomMKoBJ,320507,4
Adnan Sami,Tera Chehra,Tera Chehra,2021-11-07T05:27:15Z,0.646,0.562,11,-9.157,0,0.0331,0.523,0.0021,0.104,0.488,100.0,audio_features,14uXhHNINQqjl2hngD21s9,spotify:track:14uXhHNINQqjl2hngD21s9,https://api.spotify.com/v1/tracks/14uXhHNINQqjl2hngD21s9,https://api.spotify.com/v1/audio-analysis/14uXhHNINQqjl2hngD21s9,392526,1
Switchfoot,Dark Horses,Vice Verses (Deluxe Edition),2021-11-05T18:01:05Z,0.434,0.946,9,-4.276,0,0.162,0.00919,0.000767,0.374,0.165,165.109,audio_features,4zRnU8aqb6wjyGHaHxunQT,spotify:track:4zRnU8aqb6wjyGHaHxunQT,https://api.spotify.com/v1/tracks/4zRnU8aqb6wjyGHaHxunQT,https://api.spotify.com/v1/audio-analysis/4zRnU8aqb6wjyGHaHxunQT,238350,4
Switchfoot,Meant to Live,The Beautiful Letdown (Deluxe Version),2021-11-05T17:12:43Z,0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-06,0.362,0.556,151.551,audio_features,2md2i5QvelRFnafpnd6LOg,spotify:track:2md2i5QvelRFnafpnd6LOg,https://api.spotify.com/v1/tracks/2md2i5QvelRFnafpnd6LOg,https://api.spotify.com/v1/audio-analysis/2md2i5QvelRFnafpnd6LOg,201373,4
Poets of the Fall,Lift,Signs of Life,2021-11-03T15:20:39Z,0.483,0.872,11,-5.088,1,0.0383,0.0171,0.00131,0.0851,0.733,153.986,audio_features,1HZrlGSsrTLKIYkklOvi4B,spotify:track:1HZrlGSsrTLKIYkklOvi4B,https://api.spotify.com/v1/tracks/1HZrlGSsrTLKIYkklOvi4B,https://api.spotify.com/v1/audio-analysis/1HZrlGSsrTLKIYkklOvi4B,313360,4
John Mayer,Something's Missing,Heavier Things,2021-11-03T15:13:42Z,0.545,0.899,1,-3.41,0,0.0301,0.0989,0.000635,0.131,0.531,152.029,audio_features,4ibzxSKw3a6rtIorruN5GO,spotify:track:4ibzxSKw3a6rtIorruN5GO,https://api.spotify.com/v1/tracks/4ibzxSKw3a6rtIorruN5GO,https://api.spotify.com/v1/audio-analysis/4ibzxSKw3a6rtIorruN5GO,304440,4
Ali Khan,Janay Na Tu,Coke Studio: Season 9,2021-11-03T07:04:44Z,0.537,0.786,7,-6.838,0,0.0372,0.514,1.52e-06,0.111,0.174,119.994,audio_features,6rhgB5zrxlQmUiADhOuDA9,spotify:track:6rhgB5zrxlQmUiADhOuDA9,https://api.spotify.com/v1/tracks/6rhgB5zrxlQmUiADhOuDA9,https://api.spotify.com/v1/audio-analysis/6rhgB5zrxlQmUiADhOuDA9,400000,4
The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",Acoustic Sessions,2021-10-29T11:01:25Z,0.444,0.398,6,-8.01,1,0.03,0.799,0,0.114,0.361,79.874,audio_features,018Idkvf82hi44UZmIXiGB,spotify:track:018Idkvf82hi44UZmIXiGB,https://api.spotify.com/v1/tracks/018Idkvf82hi44UZmIXiGB,https://api.spotify.com/v1/audio-analysis/018Idkvf82hi44UZmIXiGB,228147,3
Adam Melchor,Light Year (feat. Lennon Stella),Light Year (feat. Lennon Stella),2021-10-29T10:16:20Z,0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01,audio_features,7CS9hRKJNmBGWUowSjhedb,spotify:track:7CS9hRKJNmBGWUowSjhedb,https://api.spotify.com/v1/tracks/7CS9hRKJNmBGWUowSjhedb,https://api.spotify.com/v1/audio-analysis/7CS9hRKJNmBGWUowSjhedb,188044,4
Lifehouse,You And Me,Lifehouse,2021-10-29T10:10:15Z,0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,audio_features,0815caqt2Lytro5EIzMufT,spotify:track:0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT,195493,3
John Mayer,Last Train Home - Ballad Version,Last Train Home (Ballad Version),2021-10-29T07:49:07Z,0.298,0.436,9,-9.727,1,0.0512,0.449,0.371,0.1,0.189,78.207,audio_features,60CQpHremwdzRXIzoaufDF,spotify:track:60CQpHremwdzRXIzoaufDF,https://api.spotify.com/v1/tracks/60CQpHremwdzRXIzoaufDF,https://api.spotify.com/v1/audio-analysis/60CQpHremwdzRXIzoaufDF,357706,4
Kush Upadhyay,Comatose,Comatose,2021-10-28T12:36:27Z,0.493,0.747,4,-7.635,1,0.0267,0.0189,0.00625,0.291,0.323,133.009,audio_features,0EXXhmBSnlzsyBese2vXwG,spotify:track:0EXXhmBSnlzsyBese2vXwG,https://api.spotify.com/v1/tracks/0EXXhmBSnlzsyBese2vXwG,https://api.spotify.com/v1/audio-analysis/0EXXhmBSnlzsyBese2vXwG,239415,5
Sam Smith,"Fire On Fire - From ""Watership Down""","Fire On Fire (From ""Watership Down"")",2021-10-28T08:08:41Z,0.584,0.407,1,-7.356,0,0.046,0.476,0,0.18,0.341,115.124,audio_features,5rFj8OzffT0iggSjcBaeND,spotify:track:5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/tracks/5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/audio-analysis/5rFj8OzffT0iggSjcBaeND,246735,4
CKay,Love Nwantiti (Acoustic Version),Love Nwantiti (Acoustic Version),2021-10-25T16:58:49Z,0.586,0.316,5,-11.81,0,0.0345,0.972,0.00364,0.126,0.367,89.967,audio_features,450u5gGMGwQXmtLSR7AN2s,spotify:track:450u5gGMGwQXmtLSR7AN2s,https://api.spotify.com/v1/tracks/450u5gGMGwQXmtLSR7AN2s,https://api.spotify.com/v1/audio-analysis/450u5gGMGwQXmtLSR7AN2s,184196,4
CKay,love nwantiti (ah ah ah),CKay The First,2021-10-25T16:55:01Z,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,2Xr1dTzJee307rmrkt8c0g,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800,4
Various Artists,,,2021-10-24T06:08:22Z,0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,audio_features,0ZHILXmUaVSLEOCWxPQ1ga,spotify:track:0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/tracks/0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/audio-analysis/0ZHILXmUaVSLEOCWxPQ1ga,183000,4
When Chai Met Toast,Firefly,Joy of Little Things,2021-10-23T02:09:03Z,0.533,0.828,11,-5.533,1,0.0353,0.161,0.00242,0.0588,0.391,79.947,audio_features,3TaoFBplKZB4AclYV2cDwT,spotify:track:3TaoFBplKZB4AclYV2cDwT,https://api.spotify.com/v1/tracks/3TaoFBplKZB4AclYV2cDwT,https://api.spotify.com/v1/audio-analysis/3TaoFBplKZB4AclYV2cDwT,218000,4
Kenna Childs,Oceans,Gentle,2021-10-21T10:24:24Z,0.478,0.12,2,-11.566,1,0.0412,0.966,3.2e-06,0.118,0.197,138.147,audio_features,0ZMlaztZIwzFmz1t1r4D7u,spotify:track:0ZMlaztZIwzFmz1t1r4D7u,https://api.spotify.com/v1/tracks/0ZMlaztZIwzFmz1t1r4D7u,https://api.spotify.com/v1/audio-analysis/0ZMlaztZIwzFmz1t1r4D7u,281727,4
